,BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE,BANK NAME,OFFICE,DISTRICT,CITY,CITY 2,STD CODE2
98,ALLAHABAD BANK,ALLA0213448,0,MOTIPUR,"MOTIPUR, UTTAR PRADESH-262701",LAKHIMPUR KHERI,MOTIPUR,UTTAR PRADESH,5872.0,9721814515,0,0,0,0,0,0.0
99,ALLAHABAD BANK,ALLA0213447,0,FAZAL NAGAR GRANT,"FAZAL NAGAR GRANT, UTTAR PRADESH-262802",LAKHIMPUR KHERI,PIPRAYA GRANT,UTTAR PRADESH,5870.0,7379179755,0,0,0,0,0,0.0
100,ALLAHABAD BANK,ALLA0213446,334010005,LOONKARANSAR,"NEAR RAILWAY STATION, MAIN MARKET, LOONKARANSAR, DISTT - BIKANER, PIN - 334603",BIKANER,LUNKARANSAR,RAJASTHAN,1528.0,8696772897,0,0,0,0,0,0.0
101,ALLAHABAD BANK,ALLA0213445,222010054,CHANDWAK,"VILLAGE & P.O.-CHANDWAK, TEHSIL-KIRAKAT, DISTRICT-JAUNPUR-222129",JAUNPUR,VARANASI,UTTAR PRADESH,0.0,9453417394,0,0,0,0,0,0.0
102,ALLAHABAD BANK,ALLA0213444,0,CHAVANHIPPARGA,"POST AND VILLAGE CHAVANHIPPARGA, TALUKA DEONI, DISTRICT LATUR, MAHARASHTRA, PIN CODE 413519",LATUR,DEONI,MAHARASHTRA,812.0,7709498760,0,0,0,0,0,0.0
103,ALLAHABAD BANK,ALLA0213443,0,CHANDUR,"NEAR WATER TANK, MAIN ROAD, AT POST CHANDUR, TALUKA AKOLA, DISTRICT AKOLA , MAHARASHTRA, PIN CODE 444004",AKOLA,AKOLA,MAHARASHTRA,231.0,9403589391,0,0,0,0,0,0.0
104,ALLAHABAD BANK,ALLA0213442,210010305,ALIGANJ,"ZILLA PARISHAD CHOWK, POST - ALIGANJ, DISTRICT - BANDA, STATE - U.P., PIN - 210001",BANDA,BANDA,UTTAR PRADESH,5192.0,9956718929,0,0,0,0,0,0.0
105,ALLAHABAD BANK,ALLA0213441,0,DADINPURWA,"VILLAGE & POST DADIN PURWA, BLOCK - BANDA, TEHSIL - BANDA 210001",BANDA,BANDA,UTTAR PRADESH,5192.0,9838561269,0,0,0,0,0,0.0
106,ALLAHABAD BANK,ALLA0213440,0,SURHA,"VILLAGE & POST SURHA, BLOCK - KABRAI, TEHSIL - MAHOBA - 210425",MAHOBA,MAHOBA,UTTAR PRADESH,5281.0,8984902532,0,0,0,0,0,0.0
107,ALLAHABAD BANK,ALLA0213439,0,GAURHARI,"VILLAGE & POST GAURHARI, BLOCK - CHARKARI, TEHSIL - CHARKARI - 210429",HAMIRPUR,HAMIRPUR,UTTAR PRADESH,5283.0,8601460839,0,0,0,0,0,0.0
108,ALLAHABAD BANK,ALLA0213438,0,TITAVI,"ALLAHABAD BANK, BRANCHTITAVI, SARASWATI NURSING HOME, SHAMLI MUZAFFARNAGAR ROAD, VILLAGE AND PO TITAVI, DISTRICT MUZAFFARNAGAR 251301",MUZAFFARNAGAR,SHAMLI,UTTAR PRADESH,562.0,9457133606,0,0,0,0,0,0.0
109,ALLAHABAD BANK,ALLA0213437,0,SIPAIGACHHI,"NEAR AHALYABAI PRIMARY SCHOOL, VILL. SIPAIGACHHI, P.O. CHARPUR, P.S. HARIPAL, DIST. HOOGHLY, WEST BENGAL, PIN - 712706",HUGLI,HUGLI-CHINSURAH,WEST BENGAL,33.0,8017417027,0,0,0,0,0,0.0
110,ALLAHABAD BANK,ALLA0213436,0,PATHARLA,"AT PO. PATHARLA, BLOCK PUINTLA, DT. BOLANGIR",BALANGIR,BOLANGIR,ODISHA,6652.0,9438669384,0,0,0,0,0,0.0
111,ALLAHABAD BANK,ALLA0213435,0,LAKSHMANIA,"VILLAGE PO LAKSHMANIA,DIST RAIGANJ, NORTH DINAJPUR,WEST BENGAL",RAIGANJ,LAKSHMANIA,WEST BENGAL,712.0,9163260251,0,0,0,0,0,0.0
112,ALLAHABAD BANK,ALLA0213434,325010002,BARAN,"IN FRONT OF GOVT. SENIOR HIGHER SECONDARY SCHOOL, KOTA ROAD, BARAN, DISTT - BARAN (RAJASTHAN), PIN - 325205",BARAN,BARAN,RAJASTHAN,7453.0,8696772897,0,0,0,0,0,0.0
113,ALLAHABAD BANK,ALLA0213433,302010017,JAGATPURA,"PLOT NO.7,ROHINI NAGAR,200 FT ROAD, MAHAL ROAD, JAGATPURA JAIPUR RAJASTHA, PIN 302025",JAIPUR,JAGATPURA,RAJASTHAN,141.0,8696772897,0,0,0,0,0,0.0
114,ALLAHABAD BANK,ALLA0213432,326010002,JHALAWAR,"PLOT NO - 18, NEW MASTER COLONY, KHANDIYA ROAD, OPP. CHANDRAVATI HOTEL, JHALAWAR (RAJASTHAN), PIN - 326001",JHALAWAR,JHALAWAR,RAJASTHAN,7432.0,8696772897,0,0,0,0,0,0.0
115,ALLAHABAD BANK,ALLA0213431,0,RASISAR,"ALLAHABAD BANK GRAM PANCHAYAT RASISAR,PANCHAYAT SAMITI,PANCHU,NOKHA TEHSIL,DIST BIKANER",BIKANER,NOKHA,RAJASTHAN,1531.0,7737311334,0,0,0,0,0,0.0
116,ALLAHABAD BANK,ALLA0213430,0,TEJRASAR,"ALLAHABAD BANK BELASAR ROAD,NEAR DHARM KANTA,TEJRASAR,BIKANER DIST",BIKANER,TEJRASAR,RAJASTHAN,1522.0,7737311334,0,0,0,0,0,0.0
117,ALLAHABAD BANK,ALLA0213429,797010102,KOHIMA,"CENTRAL BUILDING, KEZIEKE, BELOW NORTH POLICE STATION",KOHIMA,KOHIMA,NAGALAND,370.0,9436264129,0,0,0,0,0,0.0
118,ALLAHABAD BANK,ALLA0213428,0,AGAR,"SURVEY NO.341BY 1BY 1,CHHAWANI NAKA CHOURAHA,AGAR ,MP",AGAR,AGAR,MADHYA PRADESH,7362.0,9926383862,0,0,0,0,0,0.0
119,ALLAHABAD BANK,ALLA0213427,520010642,VUYYURU,"OPP. BAHSEER ICE PLANT, NEAR COMMERCIAL TAX OFFICE, KATURU ROAD, VUYYURU - 521165, KRISHNA, DIST. ANDHRA PRADESH",KRISHNA,VUYYURU,ANDHRA PRADESH,8676.0,7032916547,0,0,0,0,0,0.0
120,ALLAHABAD BANK,ALLA0213426,0,MIRCHAIWARI,"ALLAHABAD BANK, AMBEDKAR CHOWK, MIRCHAIWARI, OPP. INDIA PETROL PUMP, KATIHAR",KATIHAR,KATIHAR,BIHAR,322.0,9430278816,0,0,0,0,0,0.0
121,ALLAHABAD BANK,ALLA0213425,0,SEKRAHATI,"ALLAHABAD BANK, SEKRAHATI BRANCH PURBARHA, VILL - SEKRAHATI, P.O. MUNSHIRHAT, HOWRAH - 711410",HAORA,HOWRAH,WEST BENGAL,3214.0,9932311923,0,0,0,0,0,0.0
122,ALLAHABAD BANK,ALLA0213424,0,PARASIA TIWARI,"PARASIA TIWARI, PO-GAURA JAINAGAR, BARHAJ, DEORIA-274603",DEORIA,DEORIA,UTTAR PRADESH,5568.0,8858497689,0,0,0,0,0,0.0
123,ALLAHABAD BANK,ALLA0213423,721010151,MECHEDA,"MOHALLA SANTIPUR,MECHEDA,KOLAGHAT,PURBA MIDNAPORE,WEST BENEGAL",PURBA MIDNAPORE,KOLAGHAT,WEST BENGAL,332.0,8653950425,0,0,0,0,0,0.0
124,ALLAHABAD BANK,ALLA0213422,110010159,ASHOK VIHAR,"C-1/13, ASHOK VIHAR PHASE-II, NEW DELHI-110052",DELHI,DELHI,DELHI,11.0,27210389,0,0,0,0,0,0.0
125,ALLAHABAD BANK,ALLA0213421,221010507,SINDHORA,"SINDHORA VILLAGE, DIST VARANASI,",VARANASI,SINDHORA,UTTAR PRADESH,542.0,32457895,0,0,0,0,0,0.0
126,ALLAHABAD BANK,ALLA0213420,0,JAIPUR PRATAP NAGAR,"ALLAHABAD BANK PLOT NO. 34- B1 &B2 HALDIGHATI MARG PRATAPNAGAR, TONK ROAD JAIPUR RAJASTHAN",JAIPUR,JAIPUR,RAJASTHAN,141.0,7597536159,0,0,0,0,0,0.0
127,ALLAHABAD BANK,ALLA0213419,0,KAIJURI,"VIIL. & P.O. KAIJURI, BASIRHAT SUNDIVISION, NORTH 24 PARGANAS, WEST BENGAL-743427",NORTH 24 PARGANAS,KOLKATA,WEST BENGAL,3217.0,7063740652,0,0,0,0,0,0.0
128,ALLAHABAD BANK,ALLA0213418,389010061,LUNAWADA,"HIANCHODBHAIMATIBHAIPATEL,PATELBOCOMMECIALCENTEJMNIGEBOFFICE,MADOAOAD,LUNAWADA-389230",PANCH MAHALS,LUNAWADA,GUJARAT,2674.0,9624666603,0,0,0,0,0,0.0
129,ALLAHABAD BANK,ALLA0213417,416010151,SANGLI,"MANOHAR, CS NO.8297, NEXT TO HOTEL ANURADHA, SANGLI MIRAJ ROAD, VISHRAMBAGH, SANGLI, MAHARASHTRA, PIN- 416416",SANGLI,SANGLI-MIRAJ-KUPWAD,MAHARASHTRA,233.0,2303002,0,0,0,0,0,0.0
130,ALLAHABAD BANK,ALLA0213416,767010503,PATNAGARH,"PLOT NO.-1315/1316, BLOCK CHHAK, PATNAGARH, P.O. PATNAGARH-767025",BALANGIR,PATNAGARH,ODISHA,6648.0,9777959180,0,0,0,0,0,0.0
131,ALLAHABAD BANK,ALLA0213415,753010008,PHULNAKHARA,"AT - NAKHARA,P O - PHULNAKHARA,DIST - CUTTACKODISHA754001",CUTTACK,PHULNAKHARA,ODISHA,671.0,9437971459,0,0,0,0,0,0.0
132,ALLAHABAD BANK,ALLA0213414,0,GAJUWAKA,"PLOT NO.30,B-BLOCK, SY.NO.81, OPP CANARA BANK, AUTO NAGAR, GAJUWAKA, VISAKHAPATNAM - 530026, ANDHRA PRADESH",VISHAKHAPATNAM,GAJUWAKA,ANDHRA PRADESH,891.0,9348824334,0,0,0,0,0,0.0
133,ALLAHABAD BANK,ALLA0213413,0,BHAWANIGARH,"ALLAHABAD BANK, NABHA-SANGRUR ROAD, NEAR STATE BANK OF PATIALA, BHAWANIGARH DISTT - SANGRUR (PB) - 148026",SANGRUR,BHAWANIGARH,PUNJAB,16727.0,9023573316,0,0,0,0,0,0.0
134,ALLAHABAD BANK,ALLA0213412,0,KOHARA,"ALLAHABAD BANK, NEAR PUNJAB & SIND BANK, VILL - KOHARA, DISTT. LUDHIANA (PB)- 141112",LUDHIANA,KOHARA,PUNJAB,9090.0,9417037968,0,0,0,0,0,0.0
135,ALLAHABAD BANK,ALLA0213411,0,SALONAH,"SALONAH TEA ESTATE, PO SALONAH, PS SAMAGURI, POLICE OUTPOST SALONAH, CIRCLE KALIABOR, DIST NAGAON, ASSAM, PIN 782139",NAGAON,NAGAON,ASSAM,3672.0,9435380781,0,0,0,0,0,0.0
136,ALLAHABAD BANK,ALLA0213410,483010505,PIPRAUNDH,"VILLAGE - PIPRONDH (OPP.NIWAS MOD) NH7 JABALPUR ROAD, KATNI - 483421",JABALPUR,JABALPUR,MADHYA PRADESH,7622.0,9977888909,0,0,0,0,0,0.0
137,ALLAHABAD BANK,ALLA0213409,831010006,KADMA,29 GOVIND NAGAR KADAM JAMSHEDPUR JHARKHAND - 831005,RANCHI,RANCHI,JHARKHAND,657.0,7070475432,0,0,0,0,0,0.0
138,ALLAHABAD BANK,ALLA0213407,110010157,SIKANDERPUR BADHA,"MAIN ROAD VILLAGE SIKANDERPUR BADHA DIST,GURGAON - HR -122004",SIKANDERPUR GHOSI,GURGAON,HARYANA,91.0,9643000530,0,0,0,0,0,0.0
139,ALLAHABAD BANK,ALLA0213406,133010010,BARARA,"ALLAHABAD BANK,NEAR GOVT.MODEL SR.SEC.SCHOOL,BARARA,DISTT.- AMBALA,PIN - 133201",AMBALA,BARARA,HARYANA,1731.0,2856756,0,0,0,0,0,0.0
140,ALLAHABAD BANK,ALLA0213405,313010507,RAJSAMAND,"RAJSAMAND ,NATRAJ PALACE ,NEAR LAVISH HONDA,NATHDWARA ROAD KANKROLI,RAJSAMAND DIST.AJSAMND 313324 RAJASTHAN",RAJSAMND,RAJSAMND,RAJASTHAN,0.0,9680211200,0,0,0,0,0,0.0
141,ALLAHABAD BANK,ALLA0213404,0,SARWAR,"ALLAHABAD BANK SARWAR BANK,KOTA NATIONAL HIGHWAY,NEAR GOVT SECONDARY SCHOOL,SARWAR",AJMER,SARWAR,RAJASTHAN,1496.0,7597536159,0,0,0,0,0,0.0
142,ALLAHABAD BANK,ALLA0213403,110010155,SHAHADARA,"BUILDING NO-17,SHASTRI GALI,BABARPUR,SHAHADARA,DELHI-110032",SHAHADARA,DELHI,DELHI,11.0,9654295047,0,0,0,0,0,0.0
143,ALLAHABAD BANK,ALLA0213402,110010156,PUNJABI BAGH,57/42 PANJABI BAGH WEST NEW DELHI -110026,DELHI,DELHI,DELHI,11.0,7838362002,0,0,0,0,0,0.0
144,ALLAHABAD BANK,ALLA0213401,160010024,PANCHKULA SECTOR 20,"ALLAHABAD BANK,SCO NO - 412,SECTOR-20,PANCHKULA,HARYANA.PIN-134116",PANCHKULA,PANCHKULA,HARYANA,172.0,2551823,0,0,0,0,0,0.0
145,ALLAHABAD BANK,ALLA0213400,211010152,SIRATHU,"SAINI ROAD, NEAR HDFC BANK, SIRATHU, KAUSHAMBI, U.P 212217",KAUSHAMBI,SIRATHU,UTTAR PRADESH,422.0,9935034299,0,0,0,0,0,0.0
146,ALLAHABAD BANK,ALLA0213399,249010202,NEW TEHRI,"SECTOR 1A,BAURARI,NEW TEHRI ( GARHWAL),DISTT-TEHRI,UTTARAKHAND -249001",TEHRI GARHWAL,TEHRI,UTTARAKHAND,1376.0,9411276299,0,0,0,0,0,0.0
147,ALLAHABAD BANK,ALLA0213398,248010008,NIMBUWALA,"35, GARHI CANTT, NIMBUWALA ROAD, DEHRADUN, UTTARAKHAND-248001",DEHRA DUN,DEHRADUN,UTTARAKHAND,135.0,8192953153,0,0,0,0,0,0.0
148,ALLAHABAD BANK,ALLA0213397,487010505,GOTEGAON,"DEO MURLI DHAR WARD, MAIN ROAD, NEAR BADA PUL, DISTT. NARSINGHPUR, GOTEGAON - 487118",NARSIMHAPUR,GOTEGAON,MADHYA PRADESH,7792.0,8358963938,0,0,0,0,0,0.0
149,ALLAHABAD BANK,ALLA0213396,470010003,TILLI ROAD,"C/O. SRI RAM NARESH SINGH, OPP. ROZGAR KARYALAY TILLI WARD, TILLI ROAD, SAGAR, M.P.-470002",SAGAR,SAGAR,MADHYA PRADESH,0.0,8370001081,0,0,0,0,0,0.0
150,ALLAHABAD BANK,ALLA0213395,0,POKHRAKALAN,"ALLAHABAD BANK, GRAM & POST - POKHRAKALAN, BLOCK MEHMOODABAD, DIST SITAPUR",SITAPUR,SITAPUR,UTTAR PRADESH,5863.0,9450316263,0,0,0,0,0,0.0
151,ALLAHABAD BANK,ALLA0213394,713010805,DAKSHIN KHANDA,"JAIPURIA ROAD, VILLAGE & PO- DAKSHIN KHANDA, PIN-713321",BARDDHAMAN,ANDAL,WEST BENGAL,342.0,9832229628,0,0,0,0,0,0.0
152,ALLAHABAD BANK,ALLA0213392,795010402,KAKCHING,"KAKCHING KHUNYAI LEIKAI, NEAR KHONGNANG MARI PHANGBA, PO & PS- KAKCHING,DIST- THOUBAL, MANIPUR- 795103",THOUBAL,KAKCHING,MANIPUR,3848.0,8724914123,0,0,0,0,0,0.0
153,ALLAHABAD BANK,ALLA0213391,795010502,POROMPAT,"KHURAI CHINGANGBAM LEIKAI, AYANGPALLY ROAD, PO & PS POROMPAT, DIST. IMPHAL EAST, PIN- 795010",IMPHAL EAST,POROMPAT,MANIPUR,385.0,8730993861,0,0,0,0,0,0.0
154,ALLAHABAD BANK,ALLA0213390,0,BADGO,"ALLAHABAD BANK, BADGO BRANCH, VILLAGE & POST BADGO, TEHSIL KHALILABAD, DISTRICT SANT KABIR NAGAR, STATE UP, PIN 272175",BASTI,KHALILABAD,UTTAR PRADESH,5548.0,7785006529,0,0,0,0,0,0.0
155,ALLAHABAD BANK,ALLA0213389,534010202,TANUKU,"D.NO.33-7-27, SURYALAYAM STREET, TANUKU-534211, A.P.",WEST GODAVARI,TANUKU,ANDHRA PRADESH,8819.0,7207434978,0,0,0,0,0,0.0
156,ALLAHABAD BANK,ALLA0213388,854010002,ARARIA,"THAKUR COMPLEX, CHITRAGUPTA NAGAR, WARD NO.-21, OPPOSITE TOWN HAL, ARARIA-854311",ARARIA,ARARIA,BIHAR,0.0,0,0,0,0,0,0,0.0
157,ALLAHABAD BANK,ALLA0213387,0,MADHEPURA,"ALLAHABAD BANK, NEAR SADAR HOSPITAL, INFRONT OF PANI TANKI, WARD NO.-13, MAIN ROAD, MADHEPURA",MADHEPURA,MADHEPURA,BIHAR,6476.0,9507049575,0,0,0,0,0,0.0
158,ALLAHABAD BANK,ALLA0213386,813010002,BANKA,"ALLAHABAD BANK, TOWN HALL ROAD, ALIGANJ, AT PO BANKA, DISTT. BANKA, BIHAR PIN- 813210",BANKA,BANKA,BIHAR,6420.0,9832232628,0,0,0,0,0,0.0
159,ALLAHABAD BANK,ALLA0213385,180010005,GANDHI NAGAR,"GURUDWARA BABA FATEH SINGH, GANDHI NAGAR, JAMMU- 180002",JAMMU,JAMMU,JAMMU AND KASHMIR,191.0,9419104585,0,0,0,0,0,0.0
160,ALLAHABAD BANK,ALLA0213384,180010004,TALAB TILLO,"OPP- ROYAL ESTATE BANQUET HALL, JAMMU-POONCH HIGHWAY, TALAB TILLO, JAMMU-180002",JAMMU,TALAB-TILLO,JAMMU AND KASHMIR,191.0,9419140654,0,0,0,0,0,0.0
161,ALLAHABAD BANK,ALLA0213383,342010051,KUDI BHAGTASANI,"ALLAHABAD BANK SHIVAM VATIKA,PLOT NO.1 ABC,K.K.COLONY MAIN ROAD,KUDI BHAGTASANI TEHSIL AND DIST.JODHPUR,PIN-342005",JODHPUR,JODHPUR,RAJASTHAN,7712.0,8955927694,0,0,0,0,0,0.0
162,ALLAHABAD BANK,ALLA0213382,786010004,GRAHAM BAZAR,"AT ROAD GRAHAM BAZAR, DIBRUGARH",DIBRUGARH,DIBRUGARH,ASSAM,373.0,2301435,0,0,0,0,0,0.0
163,ALLAHABAD BANK,ALLA0213381,305010004,BEAWAR,"VAISHAVI MARKET, OPP OM SHANTI OM GARDEM, AJMER ROAD, BEAWAR",AJMER,BEAWAR,RAJASTHAN,1462.0,9414858440,0,0,0,0,0,0.0
164,ALLAHABAD BANK,ALLA0213380,110010154,BAKTHWARPUR,"ALLAHABAD BANK,VILLAGE - BAKTHWARPUR,P.O.- JAINPUR,DISTT - SONIPAT,HARYANA,PIN 131027",SONIPAT,SONIPAT,HARYANA,130.0,47158768,0,0,0,0,0,0.0
165,ALLAHABAD BANK,ALLA0213379,177070003,TIBBI,"VILL TIBBI, PO KUTHERA",HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,1972.0,231303,0,0,0,0,0,0.0
166,ALLAHABAD BANK,ALLA0213378,110010152,NOIDA SIXTY THREE,"H-1A/18, SECTOR-63, NOIDA-201301",GAUTAM BUDDHA NAGAR,NOIDA,UTTAR PRADESH,120.0,9810826888,0,0,0,0,0,0.0
167,ALLAHABAD BANK,ALLA0213377,0,UDAIPUR,"KAMINI BHAVAN, CENTRAL ROAD, NEAR MAHADEB BARI, UDAIPUR, GOMTI, TRIPURA, 799120",SOUTH TRIPURA,UDAIPUR,TRIPURA,3821.0,8416014409,0,0,0,0,0,0.0
168,ALLAHABAD BANK,ALLA0213376,523010102,GUDDIVADA,"D NO 16/331-1, SHOP NOS. 1,2,26 & 27, KINNERA COMMERCIAL COMPLEX OPPOSITE BUS STAND, GUDIVADA, SN PURAM KRISHNA DISTRICT 521301",VISHAKAPATNAM,GUDIVADA,ANDHRA PRADESH,8674.0,9963627116,0,0,0,0,0,0.0
169,ALLAHABAD BANK,ALLA0213375,520010052,CHIRALA,"D NO 14-21-19, VIDYA COLLEGE ROAD, VIDYA COLLEGE BUILDING, CHIRALA- 523155",PRAKASAM,CHIRALA,ANDHRA PRADESH,8594.0,7032402780,0,0,0,0,0,0.0
170,ALLAHABAD BANK,ALLA0213374,855010004,KOLHA,"ALLAHABAD BANK, KOLHA BRANCH, PIPLA CHOWK, PO- TEUSA, DIST-KISHANGANJ (BIHAR), PIN-855107",KISHANGANJ,KISHANGANJ,BIHAR,6466.0,7032402780,0,0,0,0,0,0.0
171,ALLAHABAD BANK,ALLA0213373,700010211,HALISAHAR STATION ROAD,"HALISAHAR, HALISAHAR STATION ROAD, P O NABANAGAR",NORTH 24 PARGANAS,HALISAHAR,WEST BENGAL,33.0,8017256685,0,0,0,0,0,0.0
172,ALLAHABAD BANK,ALLA0213372,700010565,PANDUA,"C/O SHEIKH ABDUL HAFIZ, MUKUL CINEMATALA, BESIDES NRI COLD STORAGE, G.T. ROAD, DIST. HOOGHLY, WEST BENGAL, PIN 712149",BANKURA,PANDUA,WEST BENGAL,3213.0,7797782195,0,0,0,0,0,0.0
173,ALLAHABAD BANK,ALLA0213371,700010566,GURAP,"C/O ASIT BARAN GHOSH, VILL. & P.O. BALIDAHA, GURAP DIST. HOOGHLY, WEST BENGAL PIN 712303",HUGLI,GURAP,WEST BENGAL,3213.0,9473445126,0,0,0,0,0,0.0
174,ALLAHABAD BANK,ALLA0213369,700010210,NOAPARA,"22 NO RAILWAY GATE, KAUGACHI ROAD, SHYAMNAGAR, PIN 743127",BIRBHUM,NOAPARA,WEST BENGAL,33.0,9433757009,0,0,0,0,0,0.0
175,ALLAHABAD BANK,ALLA0213368,244010051,LODHIPUR RAJPUT,"ALLAHABAD BANK,LODHIPUR RAJPUT BRANCG,IFTM UNIVERSITY CAMPUS,VILL& PO LODHAPUR RAJPUT DISTT MORADABAD (UP) 244102",MORADABAD,LODHIPUR RAJPUT,UTTAR PRADESH,591.0,8958118377,0,0,0,0,0,0.0
176,ALLAHABAD BANK,ALLA0213367,251010055,JEEWNA,"ALLAHABAD BANK, BRANCH JEEWNA, VILL. & POST JEEWNA, DIST. MUZAFFARNAGAR, UTTAR PRADESH, PIN-251203",MUZAFFARNAGAR,MUZAFFARNAGAR,UTTAR PRADESH,1396.0,9410608370,0,0,0,0,0,0.0
177,ALLAHABAD BANK,ALLA0213366,700010207,AMTALA,"AMTALA, BARUIPUR ROAD, P.O. KANYANAGAR, P.S. BISHNUPUR, DISTT. SOUTH 24 PARGANAS, PIN- 743398",SOUTH 24 PARGANAS,USTHI,WEST BENGAL,33.0,24808140,0,0,0,0,0,0.0
178,ALLAHABAD BANK,ALLA0213365,0,GHOLA NOAPARA,"VILL. GHOLA NOAPARA,P.O nullS.USTHI, DIST SOUTH 24 PARGANAS, PIN-743375",SOUTH 24 PARGANAS,BISHNUPUR,WEST BENGAL,3174.0,250025,0,0,0,0,0,0.0
179,ALLAHABAD BANK,ALLA0213364,411010008,TALEGAON DABHADE,"SHOP NO. 4 & 5,SHNATAI CITY CENTRE, NEAR MUNCIPLE COUNCIL, TALEGAON, TALUKA MAVAL, DISTRICT PUNE. PIN410507",PUNE,TALEGAON DABHADE,MAHARASHTRA,2114.0,9766912168,0,0,0,0,0,0.0
180,ALLAHABAD BANK,ALLA0213362,210010507,SARDHUA,"NEAR POWER HOUSE, VILLAGE & P.O. SARDHUA, DIST - CHITRAKOOT, U.P.- 210207",CHITRAKOOT,CHITRAKOOT DHAM,UTTAR PRADESH,5198.0,9628034497,0,0,0,0,0,0.0
181,ALLAHABAD BANK,ALLA0213361,133010009,ALIYASPUR,"VPO ALIYASPUR, TEHSIL BARARA, DIST AMBALA, PIN 133206",AMBALA,AMBALA,HARYANA,184.0,9728660433,0,0,0,0,0,0.0
182,ALLAHABAD BANK,ALLA0213360,133010008,BARA,"VPO BARA, DIST AMBALA, HARYANA, PIN 133004",AMBALA,AMBALA,HARYANA,171.0,8607381987,0,0,0,0,0,0.0
183,ALLAHABAD BANK,ALLA0213359,700010208,KAMARGATHI,"VILL AND P.O.SONAPUKUR,NORTH 24 PARGANAS,WEST BENGAL,PIN-743502",NORTH 24 PARGANAS,KOLKATA,WEST BENGAL,33.0,9903068289,0,0,0,0,0,0.0
184,ALLAHABAD BANK,ALLA0213358,700010209,AMTA,"VILL AND PO AMTA, BLOCK AMTA I, HOWRAH, WEST BENGAL, 711401",HAORH,AMTA,WEST BENGAL,3214.0,9674065715,0,0,0,0,0,0.0
185,ALLAHABAD BANK,ALLA0213356,0,NOWGONG,"ALLAHABAD BANK ,NOWGONG BRANCH,NEAR ISHA NAGAR SQUARE,MAIN ROAD,VILL NOWGONG,DIST CHHATARPUR,MP",CHHATARPUR,NOWGONG,MADHYA PRADESH,7682.0,9713003070,0,0,0,0,0,0.0
186,ALLAHABAD BANK,ALLA0213355,0,DEOTALAB,"ALLAHABAD BANK, DEOTALAB BRANCH, VILL. & POST DEOTALAB, TEHSIL MAUGANJ, DISTT. REWA",SATNA,SATNA,MADHYA PRADESH,7663.0,9977627676,0,0,0,0,0,0.0
187,ALLAHABAD BANK,ALLA0213354,486010523,GARH,"NEAR POLICE STATION,VILLAGE& POST GARH,TEHSIL GANGEO,DISTRICT REWA,STATE MP,PIN 486115",REWA,GARH,MADHYA PRADESH,7660.0,25264814,0,0,0,0,0,0.0
188,ALLAHABAD BANK,ALLA0213353,834010024,NAGRI,"NH 23 ROAD, SWASTIK COMPLEX NAGRI - 835303",RANCHI,RANCHI,JHARKHAND,651.0,9199136350,0,0,0,0,0,0.0
189,ALLAHABAD BANK,ALLA0213352,786010152,DOOMDOOMA,"NETAJIROAD,SONARI PATTY,PO PS TINSUKIA,ASSAM 786151",TINSUKIA,DOOM DOOMA,ASSAM,3759.0,240039,0,0,0,0,0,0.0
190,ALLAHABAD BANK,ALLA0213351,0,YUSUFPUR CHAK SABERI,"VILL-YUSUFPUR CHAK SABERI, NEAR MAHALAXMI SOCIETY, TEHSIL-DADRI, GAUTAM BUDH NAGAR,UP",GAUTAM BUDDHA NAGAR,DADRI,UTTAR PRADESH,120.0,7503185008,0,0,0,0,0,0.0
191,ALLAHABAD BANK,ALLA0213350,0,SARAIDHELA,CARE OF SRI AJIT MANDAL AND SAMIR MANDAL MAIN ROAD NEAR ADITYA APARTMENTS SARAIDHELA DISTT DHANBAD JHARKHAND,DHANBAD,SARAIDHELA,JHARKHAND,422.0,9475434956,0,0,0,0,0,0.0
192,ALLAHABAD BANK,ALLA0213349,721010711,BARDABAR,"ALLAHABAD BANK, BARDABAR BRANCH, VILL BARDABAR, PS. KOLAGHAT, DIST. PURBA MIDNAPORE, WEST BENGAL",PURBA MEDINIPUR,KOLAGHAT,WEST BENGAL,3228.0,9932820390,0,0,0,0,0,0.0
193,ALLAHABAD BANK,ALLA0213348,480010507,SAUSAR,"SRI DINKAR GOVINDA JUNGHARE MAHATMA JYOTIBA PHULE COLONY, MOHGAV ROAD,NEAR FOREST NAKA, WARD NO.10, SAUSAR DISTT.- CHHINDWARA (M.P.) PIN- 480106",CHHINDWARA,SAUSAR,MADHYA PRADESH,7165.0,8109263264,0,0,0,0,0,0.0
194,ALLAHABAD BANK,ALLA0213347,483010003,MURWARA,"SRI RAMESH LAL SINGHANI MAIN MARKET ROAD, ADM LINE, MADHAV NAGAR KATNI (M.P.)-483504",JABALPUR,JABALPUR,MADHYA PRADESH,7622.0,8989497248,0,0,0,0,0,0.0
195,ALLAHABAD BANK,ALLA0213346,721010828,MAKLI,"ALLAHABAD BANK, BRANCH MAKLI, VILL. & PO MAKLI PS. GOALETORE, BLOCK GARBETA, DIST. PASCHIM MIDNAPORE, WEST BENGAL, PIN- 721121",MEDINIPUR,GARBETA,WEST BENGAL,3222.0,8145202411,0,0,0,0,0,0.0
